text,rating,publishedAtDate,restaurante,rating_comida,rating_servicio,rating_ambiente,tiempo_espera_reportado,likesCount,reviewerNumberOfReviews,isLocalGuide,tiene_texto,review_texto,idioma_detectado,fecha,sentimiento,prob_positivo,prob_negativo,prob_neutral,texto_normalizado,temas_detectados,num_temas,sentimiento_score
"Excelentes, sabores muy buena atención super recomendado.",5,2024-03-19T00:19:45.759Z,Don Parrilla Steak House - Urdesa,5.0,5.0,5.0,,1,3,False,True,"Excelentes, sabores muy buena atención super recomendado.",es,2024-03-19 00:19:45.759000+00:00,POS,0.9779924750328064,0.0041319206357002,0.0178756453096866,"excelentes, sabores muy buena atencion super recomendado.",atencion_servicio,2,1
"Esta fue nuestra primera vez visitándo este lugar, decidimos probar lo nuevo y salió en nuestras opciones, realmente nos gustó. La relación precio-calidad me pareció pertinente.
La atención de la señorita fue oportuna casa momento de nuestra estancia.
La comida estuvo deliciosa aunque no estuvo en el termino que pedí la carne pero nada de dramas por eso.
Volveríamos a este lugar nuevamente ✌🏻",5,2024-03-08T12:18:52.392Z,Don Parrilla Steak House - Urdesa,5.0,5.0,5.0,,3,41,True,True,"Esta fue nuestra primera vez visitándo este lugar, decidimos probar lo nuevo y salió en nuestras opciones, realmente nos gustó. La relación precio-calidad me pareció pertinente. La atención de la señorita fue oportuna casa momento de nuestra estancia. La comida estuvo deliciosa aunque no estuvo en el termino que pedí la carne pero nada de dramas por eso. Volveríamos a este lugar nuevamente ✌🏻",es,2024-03-08 12:18:52.392000+00:00,POS,0.9533100724220276,0.0027862843126058,0.0439037084579467,"esta fue nuestra primera vez visitando este lugar, decidimos probar lo nuevo y salio en nuestras opciones, realmente nos gusto. la relacion precio-calidad me parecio pertinente. la atencion de la senorita fue oportuna casa momento de nuestra estancia. la comida estuvo deliciosa aunque no estuvo en el termino que pedi la carne pero nada de dramas por eso. volveriamos a este lugar nuevamente ",carne,3,1
"Esta fue nuestra primera vez visitándo este lugar, decidimos probar lo nuevo y salió en nuestras opciones, realmente nos gustó. La relación precio-calidad me pareció pertinente.
La atención de la señorita fue oportuna casa momento de nuestra estancia.
La comida estuvo deliciosa aunque no estuvo en el termino que pedí la carne pero nada de dramas por eso.
Volveríamos a este lugar nuevamente ✌🏻",5,2024-03-08T12:18:52.392Z,Don Parrilla Steak House - Urdesa,5.0,5.0,5.0,,3,41,True,True,"Esta fue nuestra primera vez visitándo este lugar, decidimos probar lo nuevo y salió en nuestras opciones, realmente nos gustó. La relación precio-calidad me pareció pertinente. La atención de la señorita fue oportuna casa momento de nuestra estancia. La comida estuvo deliciosa aunque no estuvo en el termino que pedí la carne pero nada de dramas por eso. Volveríamos a este lugar nuevamente ✌🏻",es,2024-03-08 12:18:52.392000+00:00,POS,0.9533100724220276,0.0027862843126058,0.0439037084579467,"esta fue nuestra primera vez visitando este lugar, decidimos probar lo nuevo y salio en nuestras opciones, realmente nos gusto. la relacion precio-calidad me parecio pertinente. la atencion de la senorita fue oportuna casa momento de nuestra estancia. la comida estuvo deliciosa aunque no estuvo en el termino que pedi la carne pero nada de dramas por eso. volveriamos a este lugar nuevamente ",atencion_servicio,3,1
"Esta fue nuestra primera vez visitándo este lugar, decidimos probar lo nuevo y salió en nuestras opciones, realmente nos gustó. La relación precio-calidad me pareció pertinente.
La atención de la señorita fue oportuna casa momento de nuestra estancia.
La comida estuvo deliciosa aunque no estuvo en el termino que pedí la carne pero nada de dramas por eso.
Volveríamos a este lugar nuevamente ✌🏻",5,2024-03-08T12:18:52.392Z,Don Parrilla Steak House - Urdesa,5.0,5.0,5.0,,3,41,True,True,"Esta fue nuestra primera vez visitándo este lugar, decidimos probar lo nuevo y salió en nuestras opciones, realmente nos gustó. La relación precio-calidad me pareció pertinente. La atención de la señorita fue oportuna casa momento de nuestra estancia. La comida estuvo deliciosa aunque no estuvo en el termino que pedí la carne pero nada de dramas por eso. Volveríamos a este lugar nuevamente ✌🏻",es,2024-03-08 12:18:52.392000+00:00,POS,0.9533100724220276,0.0027862843126058,0.0439037084579467,"esta fue nuestra primera vez visitando este lugar, decidimos probar lo nuevo y salio en nuestras opciones, realmente nos gusto. la relacion precio-calidad me parecio pertinente. la atencion de la senorita fue oportuna casa momento de nuestra estancia. la comida estuvo deliciosa aunque no estuvo en el termino que pedi la carne pero nada de dramas por eso. volveriamos a este lugar nuevamente ",precio,3,1
"No me gustó en lo absoluto!

Eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . La parrillada incluía 4 moros, pedimos morro chicharrón y moro con choclo, los 2 estaban malos, el moro chicharrón muy salado y no sabía a nada , el moro choclo tenía queso con un sabor super fuerte y salado .
El filete de carne tenía un pedazo CRUDO, la chuleta esta duriiisima, no tenía sabor a nada, simple , pedimos jugo de maracuyá, estaba sin azúcar !

La verdad q no nos gustó a ninguno de los 4 !

No volveremos .",1,2024-03-05T05:13:43.957Z,Don Parrilla Steak House - Urdesa,1.0,4.0,3.0,,1,465,True,True,"No me gustó en lo absoluto! Eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . La parrillada incluía 4 moros, pedimos morro chicharrón y moro con choclo, los 2 estaban malos, el moro chicharrón muy salado y no sabía a nada , el moro choclo tenía queso con un sabor super fuerte y salado . El filete de carne tenía un pedazo CRUDO, la chuleta esta duriiisima, no tenía sabor a nada, simple , pedimos jugo de maracuyá, estaba sin azúcar ! La verdad q no nos gustó a ninguno de los 4 ! No volveremos .",es,2024-03-05 05:13:43.957000+00:00,NEG,0.0056942827068269,0.9443933367729188,0.0499123372137546,"no me gusto en lo absoluto! eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . la parrillada incluia 4 moros, pedimos morro chicharron y moro con choclo, los 2 estaban malos, el moro chicharron muy salado y no sabia a nada , el moro choclo tenia queso con un sabor super fuerte y salado . el filete de carne tenia un pedazo crudo, la chuleta esta duriiisima, no tenia sabor a nada, simple , pedimos jugo de maracuya, estaba sin azucar ! la verdad q no nos gusto a ninguno de los 4 ! no volveremos .",sabor_comida,3,-1
"No me gustó en lo absoluto!

Eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . La parrillada incluía 4 moros, pedimos morro chicharrón y moro con choclo, los 2 estaban malos, el moro chicharrón muy salado y no sabía a nada , el moro choclo tenía queso con un sabor super fuerte y salado .
El filete de carne tenía un pedazo CRUDO, la chuleta esta duriiisima, no tenía sabor a nada, simple , pedimos jugo de maracuyá, estaba sin azúcar !

La verdad q no nos gustó a ninguno de los 4 !

No volveremos .",1,2024-03-05T05:13:43.957Z,Don Parrilla Steak House - Urdesa,1.0,4.0,3.0,,1,465,True,True,"No me gustó en lo absoluto! Eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . La parrillada incluía 4 moros, pedimos morro chicharrón y moro con choclo, los 2 estaban malos, el moro chicharrón muy salado y no sabía a nada , el moro choclo tenía queso con un sabor super fuerte y salado . El filete de carne tenía un pedazo CRUDO, la chuleta esta duriiisima, no tenía sabor a nada, simple , pedimos jugo de maracuyá, estaba sin azúcar ! La verdad q no nos gustó a ninguno de los 4 ! No volveremos .",es,2024-03-05 05:13:43.957000+00:00,NEG,0.0056942827068269,0.9443933367729188,0.0499123372137546,"no me gusto en lo absoluto! eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . la parrillada incluia 4 moros, pedimos morro chicharron y moro con choclo, los 2 estaban malos, el moro chicharron muy salado y no sabia a nada , el moro choclo tenia queso con un sabor super fuerte y salado . el filete de carne tenia un pedazo crudo, la chuleta esta duriiisima, no tenia sabor a nada, simple , pedimos jugo de maracuya, estaba sin azucar ! la verdad q no nos gusto a ninguno de los 4 ! no volveremos .",carne,3,-1
"No me gustó en lo absoluto!

Eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . La parrillada incluía 4 moros, pedimos morro chicharrón y moro con choclo, los 2 estaban malos, el moro chicharrón muy salado y no sabía a nada , el moro choclo tenía queso con un sabor super fuerte y salado .
El filete de carne tenía un pedazo CRUDO, la chuleta esta duriiisima, no tenía sabor a nada, simple , pedimos jugo de maracuyá, estaba sin azúcar !

La verdad q no nos gustó a ninguno de los 4 !

No volveremos .",1,2024-03-05T05:13:43.957Z,Don Parrilla Steak House - Urdesa,1.0,4.0,3.0,,1,465,True,True,"No me gustó en lo absoluto! Eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . La parrillada incluía 4 moros, pedimos morro chicharrón y moro con choclo, los 2 estaban malos, el moro chicharrón muy salado y no sabía a nada , el moro choclo tenía queso con un sabor super fuerte y salado . El filete de carne tenía un pedazo CRUDO, la chuleta esta duriiisima, no tenía sabor a nada, simple , pedimos jugo de maracuyá, estaba sin azúcar ! La verdad q no nos gustó a ninguno de los 4 ! No volveremos .",es,2024-03-05 05:13:43.957000+00:00,NEG,0.0056942827068269,0.9443933367729188,0.0499123372137546,"no me gusto en lo absoluto! eramos 4 personas, ordenamos una parrillada familiar, 1 filete de pollo, 1 filete de lomo, 2 chuletas, 2 morcillas, 2 chorizos y una papa con salsa de queso . la parrillada incluia 4 moros, pedimos morro chicharron y moro con choclo, los 2 estaban malos, el moro chicharron muy salado y no sabia a nada , el moro choclo tenia queso con un sabor super fuerte y salado . el filete de carne tenia un pedazo crudo, la chuleta esta duriiisima, no tenia sabor a nada, simple , pedimos jugo de maracuya, estaba sin azucar ! la verdad q no nos gusto a ninguno de los 4 ! no volveremos .",moro,3,-1
"Matambre con moro risotto $15, comen 2 personas. El sabor de la carne de cerdo es muy buena, pero creo que sería PERFECTO si le agregaran limón en su preparación ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven.
La sangría es muy rica y tienen promociones.
Buen ambiente afuera y no adentro, puedes llevar a tu 🐶en la parte exterior.",4,2024-02-27T14:58:56.493Z,Don Parrilla Steak House - Urdesa,4.0,5.0,5.0,,11,105,True,True,"Matambre con moro risotto $15, comen 2 personas. El sabor de la carne de cerdo es muy buena, pero creo que sería PERFECTO si le agregaran limón en su preparación ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven. La sangría es muy rica y tienen promociones. Buen ambiente afuera y no adentro, puedes llevar a tu 🐶en la parte exterior.",es,2024-02-27 14:58:56.493000+00:00,POS,0.911021649837494,0.0050214752554893,0.0839568674564361,"matambre con moro risotto $15, comen 2 personas. el sabor de la carne de cerdo es muy buena, pero creo que seria perfecto si le agregaran limon en su preparacion ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven. la sangria es muy rica y tienen promociones. buen ambiente afuera y no adentro, puedes llevar a tu en la parte exterior.",sabor_comida,4,1
"Matambre con moro risotto $15, comen 2 personas. El sabor de la carne de cerdo es muy buena, pero creo que sería PERFECTO si le agregaran limón en su preparación ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven.
La sangría es muy rica y tienen promociones.
Buen ambiente afuera y no adentro, puedes llevar a tu 🐶en la parte exterior.",4,2024-02-27T14:58:56.493Z,Don Parrilla Steak House - Urdesa,4.0,5.0,5.0,,11,105,True,True,"Matambre con moro risotto $15, comen 2 personas. El sabor de la carne de cerdo es muy buena, pero creo que sería PERFECTO si le agregaran limón en su preparación ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven. La sangría es muy rica y tienen promociones. Buen ambiente afuera y no adentro, puedes llevar a tu 🐶en la parte exterior.",es,2024-02-27 14:58:56.493000+00:00,POS,0.911021649837494,0.0050214752554893,0.0839568674564361,"matambre con moro risotto $15, comen 2 personas. el sabor de la carne de cerdo es muy buena, pero creo que seria perfecto si le agregaran limon en su preparacion ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven. la sangria es muy rica y tienen promociones. buen ambiente afuera y no adentro, puedes llevar a tu en la parte exterior.",carne,4,1
"Matambre con moro risotto $15, comen 2 personas. El sabor de la carne de cerdo es muy buena, pero creo que sería PERFECTO si le agregaran limón en su preparación ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven.
La sangría es muy rica y tienen promociones.
Buen ambiente afuera y no adentro, puedes llevar a tu 🐶en la parte exterior.",4,2024-02-27T14:58:56.493Z,Don Parrilla Steak House - Urdesa,4.0,5.0,5.0,,11,105,True,True,"Matambre con moro risotto $15, comen 2 personas. El sabor de la carne de cerdo es muy buena, pero creo que sería PERFECTO si le agregaran limón en su preparación ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven. La sangría es muy rica y tienen promociones. Buen ambiente afuera y no adentro, puedes llevar a tu 🐶en la parte exterior.",es,2024-02-27 14:58:56.493000+00:00,POS,0.911021649837494,0.0050214752554893,0.0839568674564361,"matambre con moro risotto $15, comen 2 personas. el sabor de la carne de cerdo es muy buena, pero creo que seria perfecto si le agregaran limon en su preparacion ya que puede resultar ligeramente simple al probarlo sin las salsas que sirven. la sangria es muy rica y tienen promociones. buen ambiente afuera y no adentro, puedes llevar a tu en la parte exterior.",moro,4,1
