isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado
True,1,2025-11-04 00:49:45.697000+00:00,,1.0,1.0,1.0,13,1,"Que uno tiene que pedir para que está señora no quiso atendernos paso por todas las mesas menos la nuestra, media una esperando se le llamo y más enajada",La Casa del Tomahawk,True,"Que uno tiene que pedir para que está señora no quiso atendernos paso por todas las mesas menos la nuestra, media una esperando se le llamo y más enajada",es
False,0,2025-12-14 19:31:41.332000+00:00,Sin espera,2.0,2.0,3.0,3,2,"La verdad es que me hacía mucha ilusión comer el trozo del tomahawk, que es lo que le da nombre al lugar. Fue una gran decepción. Pedimos término medio y la carne llegó tibia, casi fría, con una cocción dispareja y su textura era dura. El acompañamiento (patacones, moro) se sentía recalentado. La impresión que da es que, aunque es su plato estrella, no le dan el cuidado y la importancia que merece.
Sobre la espera y la atención: es un lugar amplio que tiene espacio para mesas de más de 10 personas, con lo cual los meseros no se dan abasto. Como resultado, los tiempos de espera resultan corregiblemente prolongados.
¿Lo mejor de la visita? El cerdo que pedimos y los chorizos. ¡Insólito!
Si quieres comer el plato estrella homónimo del lugar, aquí no es.",La Casa del Tomahawk,True,"La verdad es que me hacía mucha ilusión comer el trozo del tomahawk, que es lo que le da nombre al lugar. Fue una gran decepción. Pedimos término medio y la carne llegó tibia, casi fría, con una cocción dispareja y su textura era dura. El acompañamiento (patacones, moro) se sentía recalentado. La impresión que da es que, aunque es su plato estrella, no le dan el cuidado y la importancia que merece. Sobre la espera y la atención: es un lugar amplio que tiene espacio para mesas de más de 10 personas, con lo cual los meseros no se dan abasto. Como resultado, los tiempos de espera resultan corregiblemente prolongados. ¿Lo mejor de la visita? El cerdo que pedimos y los chorizos. ¡Insólito! Si quieres comer el plato estrella homónimo del lugar, aquí no es.",es
False,0,2026-03-01 22:59:46.184000+00:00,,5.0,5.0,5.0,2,5,"Hoy los viste con mi esposa y la verdad que me gustó mucho las alitas $9,99 se las recomiendo",La Casa del Tomahawk,True,"Hoy los viste con mi esposa y la verdad que me gustó mucho las alitas $9,99 se las recomiendo",es
False,0,2026-03-21 20:33:43.973000+00:00,,5.0,5.0,5.0,1,5,"Espectacular 10/10, muy buena la comida y excelente servicio.",La Casa del Tomahawk,True,"Espectacular 10/10, muy buena la comida y excelente servicio.",es
True,0,2020-02-19 19:45:38.047000+00:00,,,,,43,4,"Lugar agradable, muy buena atención y deliciosa comida",La Casa del Tomahawk,True,"Lugar agradable, muy buena atención y deliciosa comida",es
False,3,2023-09-04 03:35:30.603000+00:00,,2.0,1.0,1.0,1,1,"Mala atención al cliente, nos dieron la carne de cerdo cruda tuvimos que ir a buscar a un mesero que nos ayudara ya que no nos tomaban en cuenta.
Pésimo servicio, no regresaría.
Adjunto foto de la carne cruda",La Casa del Tomahawk,True,"Mala atención al cliente, nos dieron la carne de cerdo cruda tuvimos que ir a buscar a un mesero que nos ayudara ya que no nos tomaban en cuenta. Pésimo servicio, no regresaría. Adjunto foto de la carne cruda",es
False,0,2026-03-01 22:20:25.797000+00:00,,5.0,5.0,5.0,1,5,Muy buena atención. Buena comida buen ambiente,La Casa del Tomahawk,True,Muy buena atención. Buena comida buen ambiente,es
True,5,2023-03-23 17:18:17.824000+00:00,,5.0,5.0,5.0,13,5,"Excelente servicio , muy buena la comida",La Casa del Tomahawk,True,"Excelente servicio , muy buena la comida",es
True,0,2026-05-31 14:33:41.062000+00:00,,,,,23,2,"Fui antes de la inspección del Arcsa, la comida no fue buena, iré después nuevamente a ver si han mejorado.",La Casa del Tomahawk,True,"Fui antes de la inspección del Arcsa, la comida no fue buena, iré después nuevamente a ver si han mejorado.",es
False,0,2026-03-01 22:38:06.787000+00:00,,5.0,5.0,5.0,2,5,"La comida es excelente amo su sabor 😍 y sus alitas por $9,99 + Iva",La Casa del Tomahawk,True,"La comida es excelente amo su sabor 😍 y sus alitas por $9,99 + Iva",es
True,0,2021-12-12 17:19:15.965000+00:00,,,,,11,5,"Comida excelente, poco personal para atender a los clientes, pero sin embargo la atención es muy cordial",La Casa del Tomahawk,True,"Comida excelente, poco personal para atender a los clientes, pero sin embargo la atención es muy cordial",es
False,0,2022-11-04 23:29:02.372000+00:00,,,,,7,5,"El sabor bueno, un poco el tema de la temperatura de la comida lo pondría como observación, y un poco de demora en los adicionales. El lugar excelente, fácil de llegar y su anfitriona y meseras con una excelente atención.",La Casa del Tomahawk,True,"El sabor bueno, un poco el tema de la temperatura de la comida lo pondría como observación, y un poco de demora en los adicionales. El lugar excelente, fácil de llegar y su anfitriona y meseras con una excelente atención.",es
False,0,2023-11-19 03:36:23.615000+00:00,,3.0,3.0,1.0,3,1,"La comida por alguna razón estaba insípida!!
El tomahawk que se pidió 3/4 , llegó en termino medio.
Y una perdida de sentido total de servicio al cliente, el mesero no sabía que más muecas hacer! El mesero es el mayor de todos ellos, para que sepan.
No lo recomiendo.",La Casa del Tomahawk,True,"La comida por alguna razón estaba insípida!! El tomahawk que se pidió 3/4 , llegó en termino medio. Y una perdida de sentido total de servicio al cliente, el mesero no sabía que más muecas hacer! El mesero es el mayor de todos ellos, para que sepan. No lo recomiendo.",es
False,0,2025-08-18 00:19:21.770000+00:00,Sin espera,5.0,5.0,5.0,3,5,Muy buena parrillada rico moro me atendieron muy bien ☺️,La Casa del Tomahawk,True,Muy buena parrillada rico moro me atendieron muy bien ☺️,es
False,0,2026-03-11 00:38:25.382000+00:00,,,4.0,2.0,3,3,"La comida es muy rica, pero siempre demoran en atender y en llevarte tu comida, deberían mejorar en eso.",La Casa del Tomahawk,True,"La comida es muy rica, pero siempre demoran en atender y en llevarte tu comida, deberían mejorar en eso.",es
False,0,2026-03-01 22:40:33.525000+00:00,,5.0,5.0,5.0,1,5,Todo los días tienen promociones la verdad que siempre voy con mi familia y mi plato favorito es la milanesa 😋,La Casa del Tomahawk,True,Todo los días tienen promociones la verdad que siempre voy con mi familia y mi plato favorito es la milanesa 😋,es
True,0,2023-10-07 03:07:41.713000+00:00,,2.0,2.0,1.0,34,2,"Mala atención por parte del personal, no atienden por orden de llegada, precios excesivos, poca calidad en cuanto a sabor. No nos trajeron la orden completa. Fue una experiencia poco agradable.",La Casa del Tomahawk,True,"Mala atención por parte del personal, no atienden por orden de llegada, precios excesivos, poca calidad en cuanto a sabor. No nos trajeron la orden completa. Fue una experiencia poco agradable.",es
True,0,2022-01-26 05:15:21.796000+00:00,,,,,5,5,Muy buena atención del personal con todas las medidas de bioseguridad. Excelente menú.,La Casa del Tomahawk,True,Muy buena atención del personal con todas las medidas de bioseguridad. Excelente menú.,es
True,0,2024-01-07 23:45:37.804000+00:00,,5.0,3.0,2.0,19,3,"La comida no es muy gustosa ..tarda demasiado en que te la traigan y cuando vas en grupos la comida no te la traen completa, hay que esperar para que traigan todos los pedidos para  comer juntos...",La Casa del Tomahawk,True,"La comida no es muy gustosa ..tarda demasiado en que te la traigan y cuando vas en grupos la comida no te la traen completa, hay que esperar para que traigan todos los pedidos para comer juntos...",es
False,0,2026-01-23 14:18:39.523000+00:00,,,1.0,1.0,1,1,"Son demasiado lente te dice en 10 minuto te entregó la orden y te terminé entregando la orden despues de una hora,la verdad que pesimo servio,mut binito el lugar y todo pero el personal  nada que ver.",La Casa del Tomahawk,True,"Son demasiado lente te dice en 10 minuto te entregó la orden y te terminé entregando la orden despues de una hora,la verdad que pesimo servio,mut binito el lugar y todo pero el personal nada que ver.",es
True,0,2024-04-29 01:44:46.326000+00:00,,4.0,1.0,3.0,2,2,"La atención fue regular, la comida pésima, no entregaron lo que estaba en el menú. La menestra no parece menestra. Las parrilladas no viene con ningun tipo de salsa de la casa(mayonesa, chimichurri,etc)",La Casa del Tomahawk,True,"La atención fue regular, la comida pésima, no entregaron lo que estaba en el menú. La menestra no parece menestra. Las parrilladas no viene con ningun tipo de salsa de la casa(mayonesa, chimichurri,etc)",es
False,0,2026-03-01 21:49:28.903000+00:00,,5.0,5.0,5.0,1,5,"La comida es excelente, mi lugar favorito",La Casa del Tomahawk,True,"La comida es excelente, mi lugar favorito",es
True,0,2020-10-14 19:17:33.820000+00:00,,,,,39,4,"Es un lugar agradable para compartir en familia y amigos :D Cortes de carnes especiales y muy ricos,  les recomiendo ir.",La Casa del Tomahawk,True,"Es un lugar agradable para compartir en familia y amigos :D Cortes de carnes especiales y muy ricos, les recomiendo ir.",es
True,4,2021-02-26 04:56:55.894000+00:00,,,,,22,1,"El Tomahawk que se supone es su especialidad, no lo cocinan correctamente, lo abren en 2 como una mariposa y no cumplió con el término que le pedimos (frío), los patacones como de una semana de guardados, fríos y llenos de mucha grasa. No había cuchara para los postres y el pan de cortesía estaba muy duro.

Puntos a favor el puré y las bebidas.",La Casa del Tomahawk,True,"El Tomahawk que se supone es su especialidad, no lo cocinan correctamente, lo abren en 2 como una mariposa y no cumplió con el término que le pedimos (frío), los patacones como de una semana de guardados, fríos y llenos de mucha grasa. No había cuchara para los postres y el pan de cortesía estaba muy duro. Puntos a favor el puré y las bebidas.",es
True,0,2026-02-08 04:25:10.331000+00:00,,,,,16,5,Excelente servicio y promociones,La Casa del Tomahawk,True,Excelente servicio y promociones,es
True,0,2024-07-26 04:42:19.974000+00:00,,3.0,3.0,3.0,104,4,Comparando con Rukito La verdad para mi Opinión prefiero Rukito no es tan Exquisito pedí Tomahak Salvaje me costó 28 con algo pero demasiado Caro para mi gusto,La Casa del Tomahawk,True,Comparando con Rukito La verdad para mi Opinión prefiero Rukito no es tan Exquisito pedí Tomahak Salvaje me costó 28 con algo pero demasiado Caro para mi gusto,es
False,0,2020-01-28 14:58:07.750000+00:00,,,,,11,5,"Buen ambiente, la comida es muy rica. Siempre tienen excelentes promociones.",La Casa del Tomahawk,True,"Buen ambiente, la comida es muy rica. Siempre tienen excelentes promociones.",es
True,0,2022-02-08 03:22:06.284000+00:00,,,,,44,5,Lindo lugar comida deliciosa y la atención de primera,La Casa del Tomahawk,True,Lindo lugar comida deliciosa y la atención de primera,es
False,0,2026-05-27 20:19:20.594000+00:00,De 10 a 30 min,4.0,4.0,2.0,4,3,Si pagan en efectivo más del valor el vuelto correspondiente ellos asumirán que es propina,La Casa del Tomahawk,True,Si pagan en efectivo más del valor el vuelto correspondiente ellos asumirán que es propina,es
False,0,2026-03-01 23:02:48.137000+00:00,,5.0,5.0,5.0,1,5,Me gusta muy rica 100% Recomendado,La Casa del Tomahawk,True,Me gusta muy rica 100% Recomendado,pt
False,0,2025-11-04 01:20:00.814000+00:00,De 30 a 60 min,1.0,3.0,1.0,1,1,"Pésimo servicio de atención al cliente su mesera no apta para atender se puso a pelear, porque se le reclamo que no atendía y nos ignoro por más de media hora, tuvimos que pedirle a otro chico que nos atienda que según los meseros atienden algunas menas, la alitas tenían un olor como a mariscos nos trajeron primero las alitas y ya cuando terminamos los jugos que clase de sitio ofrece esta atención.",La Casa del Tomahawk,True,"Pésimo servicio de atención al cliente su mesera no apta para atender se puso a pelear, porque se le reclamo que no atendía y nos ignoro por más de media hora, tuvimos que pedirle a otro chico que nos atienda que según los meseros atienden algunas menas, la alitas tenían un olor como a mariscos nos trajeron primero las alitas y ya cuando terminamos los jugos que clase de sitio ofrece esta atención.",es
False,0,2024-03-01 02:14:14.470000+00:00,,5.0,5.0,5.0,1,5,Que lindo lugar!!! Aparte la atención fue muy acogedora y súper amables todos. Súper recomendado para un plan fuera de lo común 😋,La Casa del Tomahawk,True,Que lindo lugar!!! Aparte la atención fue muy acogedora y súper amables todos. Súper recomendado para un plan fuera de lo común 😋,es
False,0,2025-08-08 02:00:46.633000+00:00,Sin espera,5.0,5.0,5.0,1,5,"La atención es muy buena de parte de los chicos y también del administrador y guardia, son muy amables y atentos. El ambiente es muy agradable, siempre hay muchas personas celebrando sus cumpleaños, es un lugar muy acogedor.",La Casa del Tomahawk,True,"La atención es muy buena de parte de los chicos y también del administrador y guardia, son muy amables y atentos. El ambiente es muy agradable, siempre hay muchas personas celebrando sus cumpleaños, es un lugar muy acogedor.",es
