isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado,sentimiento,prob_positivo,prob_negativo,prob_neutral
True,0,2023-08-01 05:13:14.319000+00:00,,4.0,4.0,4.0,152,4,"Las carnes estaban muy ricas, la pedí bien cocida pero llegó 3/4. La papa al horno no llegó caliente. Pedimos pan de ajo ya que no dan cortesía. Las ensaladas muy buenas y uno mismo va y se sirve. Solo tienen menestra de lenteja, no hay menestras de fréjol. Por cada plato tienes acceso a ensalada y 1 guarnición. También pedimos un meloso, estaba regular. La limonada con coco es deliciosa.",Casa Res | Steak House (Mall del Sol),True,"Las carnes estaban muy ricas, la pedí bien cocida pero llegó 3/4. La papa al horno no llegó caliente. Pedimos pan de ajo ya que no dan cortesía. Las ensaladas muy buenas y uno mismo va y se sirve. Solo tienen menestra de lenteja, no hay menestras de fréjol. Por cada plato tienes acceso a ensalada y 1 guarnición. También pedimos un meloso, estaba regular. La limonada con coco es deliciosa.",es,POS,0.5952976942062378,0.03827499598264694,0.3664272427558899
True,1,2022-04-13 15:40:20.322000+00:00,,,,,51,5,La comida es rica y el lugar está acogedor con excelente atención al cliente,Casa Res | Steak House (Mall del Sol),True,La comida es rica y el lugar está acogedor con excelente atención al cliente,es,POS,0.9739214181900024,0.0025392472743988037,0.023539338260889053
True,1,2022-04-11 02:13:13.655000+00:00,,,,,46,2,"La cadena por lo general es buena pero hoy dejó mucho que desear. El servicio a la mesa malo, poco atento y miseria de una sola salsa para dos platos fuertes. La barra de ensaladas estuvo pobre, tanto así que los clientes no se sirvieron hasta que la volvieron a surtir (de malas ganas). Limonada con hierba buena que no tenía casi sabor. Los platos fuertes muy buenos y en su punto. No vale la pena regresar a ese restaurante especialmente.",Casa Res | Steak House (Mall del Sol),True,"La cadena por lo general es buena pero hoy dejó mucho que desear. El servicio a la mesa malo, poco atento y miseria de una sola salsa para dos platos fuertes. La barra de ensaladas estuvo pobre, tanto así que los clientes no se sirvieron hasta que la volvieron a surtir (de malas ganas). Limonada con hierba buena que no tenía casi sabor. Los platos fuertes muy buenos y en su punto. No vale la pena regresar a ese restaurante especialmente.",es,NEG,0.00315717700868845,0.9802539944648743,0.01658882386982441
True,0,2024-04-11 14:14:50.085000+00:00,,,,,120,5,"Las carnes y la comida es excelente y unos cócteles de madres, lindo para ir en familia o con amigos...",Casa Res | Steak House (Mall del Sol),True,"Las carnes y la comida es excelente y unos cócteles de madres, lindo para ir en familia o con amigos...",es,POS,0.9778744578361511,0.0024123042821884155,0.019713183864951134
True,0,2024-05-24 18:07:45.155000+00:00,,5.0,5.0,4.0,61,5,"Espectacular el pollo portobello... llego calientito... fresco, riquísimo.",Casa Res | Steak House (Mall del Sol),True,"Espectacular el pollo portobello... llego calientito... fresco, riquísimo.",es,POS,0.9640099406242371,0.004689956549555063,0.03130008652806282
False,0,2025-07-13 23:21:39.680000+00:00,,4.0,1.0,3.0,2,2,"Pedí un caldo de costilla de entrada que la verdad sabía a agua, papa dura, costilla con sabor a viejo, la picahña en realidad no es el corte sabroso, duro viejo y feo, la papa al horno dura, muy mala experiencia, se lo comenté a la mesera y no le importó, un cliente internacional perdido no lo recomiendo para nada",Casa Res | Steak House (Mall del Sol),True,"Pedí un caldo de costilla de entrada que la verdad sabía a agua, papa dura, costilla con sabor a viejo, la picahña en realidad no es el corte sabroso, duro viejo y feo, la papa al horno dura, muy mala experiencia, se lo comenté a la mesera y no le importó, un cliente internacional perdido no lo recomiendo para nada",es,NEG,0.0023041414096951485,0.982320249080658,0.015375637449324131
True,0,2025-02-27 14:48:48.155000+00:00,,5.0,5.0,5.0,206,5,"Un lugar muy atractivo la vista increíble , la atención son muy amables y atentos, y la comida estaba súper buena en el término correcto la carne, recomendado para comer un buen lomo fino",Casa Res | Steak House (Mall del Sol),True,"Un lugar muy atractivo la vista increíble , la atención son muy amables y atentos, y la comida estaba súper buena en el término correcto la carne, recomendado para comer un buen lomo fino",es,POS,0.9828628897666931,0.002142359269782901,0.014994802884757519
False,0,2024-02-22 04:27:48.773000+00:00,,1.0,1.0,1.0,5,1,"Decepcionante, acudí con mi familia y con la de mi hermano ; sirvieron en 1 hora 20 minutos, comida fría, mesa mal ubicada poniéndola en lugar muy estrecho que tenían que pararse unos para que salgan otros, preguntábamos a mesera asignada solo decía esta en proceso el pedido y nada más.
Atención que me tocó pésima, mala actitud, poca cordialidad. Etc.
Es inentendible la demora y sirven fría la comida.
Y por último no habían todos los platos de la carta, pedías y decía no eso no tengo no eso no tengo.😡
Decepcionante, para cenas especiales  no recomiendo.
Espero mejoren pronto.",Casa Res | Steak House (Mall del Sol),True,"Decepcionante, acudí con mi familia y con la de mi hermano ; sirvieron en 1 hora 20 minutos, comida fría, mesa mal ubicada poniéndola en lugar muy estrecho que tenían que pararse unos para que salgan otros, preguntábamos a mesera asignada solo decía esta en proceso el pedido y nada más. Atención que me tocó pésima, mala actitud, poca cordialidad. Etc. Es inentendible la demora y sirven fría la comida. Y por último no habían todos los platos de la carta, pedías y decía no eso no tengo no eso no tengo.😡 Decepcionante, para cenas especiales no recomiendo. Espero mejoren pronto.",es,NEG,0.002452858490869403,0.9809432625770569,0.01660381257534027
False,0,2025-02-07 00:42:11.672000+00:00,,5.0,1.0,3.0,1,1,"Llamado de atención:
Ocasiones anteriores he acudido a comer en este restaurante y no he tenido queja alguna pero al volver luego de un tiempo me encontré con la novedad que las porciones de carnes fueron más pequeñas que lo habitual y la calidad de las papas fritas terrible desbridad, poca porción en otras palabras son las que se venden ya solo para freír recomiendo mejoren este servicio.",Casa Res | Steak House (Mall del Sol),True,"Llamado de atención: Ocasiones anteriores he acudido a comer en este restaurante y no he tenido queja alguna pero al volver luego de un tiempo me encontré con la novedad que las porciones de carnes fueron más pequeñas que lo habitual y la calidad de las papas fritas terrible desbridad, poca porción en otras palabras son las que se venden ya solo para freír recomiendo mejoren este servicio.",es,NEG,0.006288496777415276,0.9186738133430481,0.07503765821456909
True,0,2020-10-05 23:24:00.510000+00:00,,,,,72,4,"Buen ambiente, buena comida. Recomendado, las promociones del día son buenas.",Casa Res | Steak House (Mall del Sol),True,"Buen ambiente, buena comida. Recomendado, las promociones del día son buenas.",es,POS,0.9729832410812378,0.001947861979715526,0.025068948045372963
True,0,2025-01-25 23:40:40.010000+00:00,,5.0,5.0,4.0,10,5,"Muy ricooo, primera vez que comía aquí 🤭✨️",Casa Res | Steak House (Mall del Sol),True,"Muy ricooo, primera vez que comía aquí 🤭✨️",es,POS,0.6103495955467224,0.01795561984181404,0.37169480323791504
True,0,2024-11-24 23:34:59.352000+00:00,,5.0,5.0,5.0,65,5,"El lugar es muy amplio, agradable y acogedor. Te ofrecen ensalda libre para elegir y que uno mismo la pueda armar.  La comida es muy buena y buena relación calidad - precio",Casa Res | Steak House (Mall del Sol),True,"El lugar es muy amplio, agradable y acogedor. Te ofrecen ensalda libre para elegir y que uno mismo la pueda armar. La comida es muy buena y buena relación calidad - precio",es,POS,0.9585078954696655,0.0025880809407681227,0.03890399634838104
True,3,2023-06-29 16:29:08.189000+00:00,,4.0,4.0,4.0,44,4,"Buena atención,y sus parrillas buenas ,lo que mejoraría que haya más variedad de platos.",Casa Res | Steak House (Mall del Sol),True,"Buena atención,y sus parrillas buenas ,lo que mejoraría que haya más variedad de platos.",es,POS,0.9217604398727417,0.00363321416079998,0.07460636645555496
True,0,2020-09-04 21:50:02.711000+00:00,,,,,109,4,"Buen sabor de los cortes pero muy pequeños.
Buena atención.",Casa Res | Steak House (Mall del Sol),True,Buen sabor de los cortes pero muy pequeños. Buena atención.,es,POS,0.92024827003479,0.006699089892208576,0.07305258512496948
False,0,2025-11-16 01:30:48.431000+00:00,Sin espera,5.0,4.0,5.0,5,5,Simplemente rico. Buen lugar para calidad precio.,Casa Res | Steak House (Mall del Sol),True,Simplemente rico. Buen lugar para calidad precio.,es,POS,0.9721972942352295,0.0027935318648815155,0.025009216740727425
False,0,2025-05-24 06:07:51.711000+00:00,,2.0,1.0,3.0,1,1,"Comida fría, sin sabor, fui con mi familia y estuvo simple, ni un platillo estuvo a la altura de lo que cobran.",Casa Res | Steak House (Mall del Sol),True,"Comida fría, sin sabor, fui con mi familia y estuvo simple, ni un platillo estuvo a la altura de lo que cobran.",es,NEG,0.010508423671126366,0.9293151497840881,0.06017644703388214
True,0,2022-04-06 01:51:20.947000+00:00,,,,,8,4,"Dos veces que estado con mi familia cuando se llena los meseros no están atentos, en la ensalada las bandejas siempre están faltas hay que mejorar ese aspecto pagando la cuenta me tuve que ir a caja los meseros estában ocupados en nuevas mesas. Pero presto a colaborar al cliente pero demora. En el servicio. De hay excelente ambiente y comida.",Casa Res | Steak House (Mall del Sol),True,"Dos veces que estado con mi familia cuando se llena los meseros no están atentos, en la ensalada las bandejas siempre están faltas hay que mejorar ese aspecto pagando la cuenta me tuve que ir a caja los meseros estában ocupados en nuevas mesas. Pero presto a colaborar al cliente pero demora. En el servicio. De hay excelente ambiente y comida.",es,NEG,0.020054221153259277,0.6784399747848511,0.3015057146549225
False,0,2024-12-26 01:46:58.066000+00:00,,3.0,2.0,1.0,8,1,"Pésima atención , desde que llegas te dicen “mesa para 2 es por allá “ la comida demoró en llegar , y cuando estábamos por terminar de comer pedidos una bebida que nunca llego , al momento de pagar en efectivo , ya habían pasado 15 min y no traían el cambio . Pésimo pesimooo",Casa Res | Steak House (Mall del Sol),True,"Pésima atención , desde que llegas te dicen “mesa para 2 es por allá “ la comida demoró en llegar , y cuando estábamos por terminar de comer pedidos una bebida que nunca llego , al momento de pagar en efectivo , ya habían pasado 15 min y no traían el cambio . Pésimo pesimooo",es,NEG,0.0041495333425700665,0.9552304148674011,0.040620122104883194
True,0,2023-06-25 21:28:29.472000+00:00,,5.0,5.0,5.0,43,5,"Esta espacio es agradable, tiene música suave y una gran variedad de opciones y cortes. Si servicio es rápido y la comida tienen un excelente sabor. Tienen barra de ensaladas y te ofrecen postres muy ricos. Si les gusta la carne, este es el lugar",Casa Res | Steak House (Mall del Sol),True,"Esta espacio es agradable, tiene música suave y una gran variedad de opciones y cortes. Si servicio es rápido y la comida tienen un excelente sabor. Tienen barra de ensaladas y te ofrecen postres muy ricos. Si les gusta la carne, este es el lugar",es,POS,0.9475680589675903,0.0033898798283189535,0.049042023718357086
True,0,2021-10-06 00:00:08.644000+00:00,,,,,536,5,"Excelente atención ; la carne en el punto que la pedí.
La barra de ensaladas con buena variedad y buena salsa (hay varias clases de salsa)
Pedi la agria y me fue también muy bien .
Es servicio rápido y ordenado.
La persona que me atendió me dió información .
Las medidas de bioseguridad bien
El sabor y calidad de la carne excelente",Casa Res | Steak House (Mall del Sol),True,Excelente atención ; la carne en el punto que la pedí. La barra de ensaladas con buena variedad y buena salsa (hay varias clases de salsa) Pedi la agria y me fue también muy bien . Es servicio rápido y ordenado. La persona que me atendió me dió información . Las medidas de bioseguridad bien El sabor y calidad de la carne excelente,es,POS,0.9621055722236633,0.0031230435706675053,0.034771356731653214
True,0,2024-03-16 03:17:55.780000+00:00,,1.0,1.0,1.0,45,1,"Las fotos del menú son muy diferentes al plato real.
Se tardaron demasiado en servir y eso que el grupo llegó antes de hora pico.
Pedí platos para ensalada y me ladraron que ya los subían.
Higiene del local similar a la de un almorzadero del centro",Casa Res | Steak House (Mall del Sol),True,Las fotos del menú son muy diferentes al plato real. Se tardaron demasiado en servir y eso que el grupo llegó antes de hora pico. Pedí platos para ensalada y me ladraron que ya los subían. Higiene del local similar a la de un almorzadero del centro,es,NEG,0.010503455065190792,0.7332600951194763,0.25623637437820435
False,0,2020-01-12 02:03:19.641000+00:00,,,,,1,5,Muy rico todo. Excelente servicio.,Casa Res | Steak House (Mall del Sol),True,Muy rico todo. Excelente servicio.,es,POS,0.976771354675293,0.0033801798708736897,0.019848473370075226
True,0,2023-07-29 01:03:00.927000+00:00,,5.0,2.0,3.0,90,5,"Lamentablemente es la tercera ves que vengo y salgo defraudado, el costo muy elevado para lo que sirven. La entrada de matambre un fraude, la entrada con Proboleta mucho aceite y grasoso. El pollo Portobello no tiene ni 200 gramos de proteína, creo que fue mi última experiencia, no los vuelvo a visitar más.",Casa Res | Steak House (Mall del Sol),True,"Lamentablemente es la tercera ves que vengo y salgo defraudado, el costo muy elevado para lo que sirven. La entrada de matambre un fraude, la entrada con Proboleta mucho aceite y grasoso. El pollo Portobello no tiene ni 200 gramos de proteína, creo que fue mi última experiencia, no los vuelvo a visitar más.",es,NEG,0.0028349808417260647,0.9805410504341125,0.016624046489596367
